"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,011618,8909080971,COMPAÑiA COLOMBIANA DE CONSULTORES S.A.S,IDU-1548-2017,""148,388,999"",11/10/2020 12:00:00 AM,11/11/2020 12:00:00 AM,08/26/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810598";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION 2000 - 08 DE JULIO DE 2015,830042460,COMPAÑiA COLOMBIANA DE CONSTRUCCION SA COD S.A,2164 - 2014,""9,484,939"",07/08/2015 12:00:00 AM,07/08/2015 12:00:00 AM,03/29/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185355";
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,CONSTANCIA EJECUTORIA,9004860372,CONSULTORiA INSAMI DE COLOMBIA Y ASOCIADOS S.A.S,IDU-568-2014,""41,363,937"",12/18/2014 12:00:00 AM,12/19/2014 12:00:00 AM,12/24/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181595";
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,2149-2022,8000647749,BRAIN INGENIERiA S.A.S. - ANTES BETTIN RECURSOS AM,IDU-934-2016,""2,109,255,371"",02/07/2022 12:00:00 AM,04/07/2022 12:00:00 AM,04/22/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810990";
"BOGOTÁ D.C. - SECRETARÍA DE GOBIERNO,899999061,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,250-2017,9000424839,CORPORACIoN COMUNITARIA DE APOYO A LA SOCIEDAD,1604-2013,""21,100,000"",03/31/2017 12:00:00 AM,03/31/2017 12:00:00 AM,04/03/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185396";
"ANTIOQUIA - INSTITUTO DEPARTAMENTAL DE DEPORTES DE ANTIOQUIA - MEDELLÍN,811007127,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 1,Medellín,2019000400,890985260,ASOCIACIoN DE LIGAS DEPORTIVAS DE ANTIOQUIA,157 DE 2017,""1,056,721,450"",05/03/2019 12:00:00 AM,05/13/2019 12:00:00 AM,05/14/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26188459";
"VAUPÉS - E.S.E. HOSPITAL SAN ANTONIO DE MITÚ,845000038,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Mitú,017 DE 2022,86076080,CARLOS ANDReS URREGO PEREZ,322 DE 2021,""4,400,000"",01/13/2022 12:00:00 AM,01/13/2022 12:00:00 AM,04/18/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810982";
"SUCRE - ALCALDÍA MUNICIPIO DE SINCELEJO,800104062,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Sincelejo,DGC-015 02/09/2021 - DGC-016 09/09/2021,901302963,CONSORCIO INTER ViAS RURALES,CM-013-2019,""23,457,577"",09/09/2021 12:00:00 AM,09/10/2021 12:00:00 AM,09/13/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810618";
"DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,003 de 2018,900574768,""DISEÑO, CONFECCIoN Y COMERCIALIZACIoN TEXTIL S.A.S"",CTO 202 DE 2017,""27,154,579"",04/02/2018 12:00:00 AM,04/02/2018 12:00:00 AM,04/19/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187036";
"MAGDALENA - INSTITUTO DE TRÁNSITO Y TRANSPORTE DE CIÉNAGA MAGDALENA - INTRACIENAGA,819004646,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Ciénaga,4754 de 2016,8020135085,GESTIoN Y CONSULTORiA INTEGRAL SAS,CONTRATO 001 DE 2014,""4,826,178"",12/14/2016 12:00:00 AM,12/14/2016 12:00:00 AM,01/12/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184875";
"AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,Cartagena,RESOLUCION No 20217070010005 Y SUS ANEXOS,900677144-2,SOCIEDAD PORTUARIA TERMINAL DE IFO´S S.A.,CONTRATO DE CONCESIoN NO. 001 DE 2014,""768,524"",06/23/2021 12:00:00 AM,05/06/2022 12:00:00 AM,05/27/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811024";
"SUPERINTENDENCIA DE SOCIEDADES (SUPERSOCIEDADES),899999086,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,500000857,8405489,JAVIER HERNANDO LOPERA MARTiNEZ,078 DE 2015,""3,973,644"",11/03/2015 12:00:00 AM,11/04/2015 12:00:00 AM,11/04/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26182872";
"CUNDINAMARCA - ALCALDÍA MUNICIPIO DE MOSQUERA,800099111-7,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Mosquera,RESOLUCIÓN Nº 01029 DE 2015,802006758,CORPORACIDN PRO VIDA,CONVENIO DE ASOCIACIoN Nº 410 DE 2011,""123,221,942"",01/26/2015 12:00:00 AM,10/26/2015 12:00:00 AM,10/27/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26182835";
"CUNDINAMARCA - ALCALDÍA MUNICIPIO DE LA PEÑA,No Definido,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,La Peña,RESOL 0016 DE 2014,9004022014,UNION TEMPORAL VIA REJO-LA PEÑA,LPC-004 DE 2010,""138,985,641"",01/17/2014 12:00:00 AM,01/17/2014 12:00:00 AM,03/16/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185277";
"BOGOTÁ D.C. - TERMINAL DE TRANSPORTE S.A.,860052155,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,Resolución No. 35 de 2014,88.135.839-2,GUSTAVO ROSO GoMEZ,TT-107-2012,""91,740,456"",10/08/2014 12:00:00 AM,11/26/2014 12:00:00 AM,07/27/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183853";
"CUNDINAMARCA - INSTITUTO MUNICIPAL DE RECREACIÓN Y DEPORTES DE SOACHA,832000906,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 2,Soacha,071,1024466033,JAVIER FERNANDO PEÑALOZA,143-2014,""421,500"",07/03/2014 12:00:00 AM,07/03/2014 12:00:00 AM,07/18/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618937";
"INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,Taminango,3756  - 2017 y 444  -2018,900093776,FUNDACIoN SOCIAL SOY NARIÑO,52-085-2016,""15,109,516"",02/23/2018 12:00:00 AM,02/23/2018 12:00:00 AM,02/27/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186800";
"CUNDINAMARCA - INSTITUCIÓN EDUCATIVA DEPARTAMENTAL NUESTRA SEÑORA DE LA GRACIA,800124851,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Bojacá,001,8001248516,IED NUESTRA SEÑORA DE LA GRACIA,001,""1,000,000"",08/04/2014 12:00:00 AM,08/04/2014 12:00:00 AM,08/04/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618979";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Plato,RESOLUCION 0228 DEL 11 DE FEBRERO DE 2016,830.042.460,COMPAÑiA COLOMBIANA DE CONSTRUCCION SA COD S.A,2099 - 2014,""461,665,785"",02/11/2016 12:00:00 AM,02/11/2016 12:00:00 AM,02/24/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183187";
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,CONSTANCIA EJECUTORIA,9004860372,CONSULTORiA INSAMI DE COLOMBIA Y ASOCIADOS S.A.S,IDU-568-2014,""41,363,937"",12/19/2014 12:00:00 AM,12/19/2014 12:00:00 AM,12/23/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181594";
"SUCRE - ALCALDÍA MUNICIPIO DE SINCELEJO,800104062,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 4,Sincelejo,DGC-006 DE 19/05/2021 - DGC-007 DE 26/05/2021,900482944,AC INGENIERIA DISEÑO Y CONSTRUCCION S.A.S,CM-020-2018,""149,890,706"",05/19/2021 12:00:00 AM,05/27/2021 12:00:00 AM,06/02/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810439";
"BOGOTÁ D.C. - UNIDAD ADMINISTRATIVA ESPECIAL DE CATASTRO DISTRITAL,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,000021,80153034,PABLO ANDReS RINCoN OSPINO,UAECD-CPS-214-2016,""3,945,600"",07/24/2017 12:00:00 AM,07/25/2017 12:00:00 AM,07/27/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185896";
"CUNDINAMARCA - INSTITUTO DE INFRAESTRUCTURA Y CONCESIONES DE CUNDINAMARCA - ICCU,900258711,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Zipaquirá,342,9001558496,CONSTRUCTORA HERREÑA FRONPECA,ICCU-339-2011,""144,338,155"",08/04/2014 12:00:00 AM,08/04/2014 12:00:00 AM,02/24/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181808";
"MAGDALENA - ALCALDÍA MUNICIPIO DE EL BANCO,891780044,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,El Banco,RESOLUCIÓN N° 701,900892484,UNIoN TEMPORAL CONSTRUCTORES & PALMA,CONTRATO DE OBRA NO. 05 DE 2015,""180,090,597"",07/31/2017 12:00:00 AM,08/31/2017 12:00:00 AM,09/08/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186056";
"CONSEJO SUPERIOR DE LA JUDICATURA,800093816-3,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,Resolución No. 0090 del 23 de enero de 2018,9012238416,UNIoN TEMPORAL ICOM 2018,CONTRATO NO. 234 DE 2018,""1,548,806,969"",01/23/2020 12:00:00 AM,01/28/2020 12:00:00 AM,01/30/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189318";
"DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,161-2016,53099655,YENNY PAOLA NOVOA BOLiVAR,1381-2016,""35,838"",10/13/2016 12:00:00 AM,10/13/2016 12:00:00 AM,10/18/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184360";
"CAUCA - SISTEMA ESTRATÉGICO DE TRANSPORTE PUBLICO DE PASAJEROS DE POPAYÁN - MOVILIDAD FUTURA SAS,900323358,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Popayán,Resolución No 78 de 7 de abril de 2013,9005800342,CONSORCIO VIAS POPAYaN,CONTRATO DE OBRA NO 01 DE 2012,""52,898,548"",10/07/2013 12:00:00 AM,10/07/2013 12:00:00 AM,04/23/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618546";
VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE ANDALUCÍA,891900443,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 5,Andalucía,0135,891900443,MUNICIPIO DE ANDALUCiA,135,0,01/22/2014 12:00:00 AM,01/22/2014 12:00:00 AM,01/31/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=2618142;
"BOYACÁ - ALCALDÍA MUNICIPIO DE CIENEGA,800096746-1,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Ciénega,002,1049643368,ADRIANA MAYLETH RAMIREZ CAÑON,MCI-MC-008-2022,""2,796,000"",01/05/2023 12:00:00 AM,01/23/2023 12:00:00 AM,02/13/2023 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811298";
BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,Resolución 26985 de 2015,8600030638,COMPAÑIA DE TRABAJOS URBANOS S.A,IDU-64-2012,0,04/16/2015 12:00:00 AM,04/16/2015 12:00:00 AM,04/17/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26182049;
"BOYACÁ - ALCALDÍA MUNICIPIO DE CIENEGA,800096746-1,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Ciénega,002,1049643368,ADRIANA MAYLETH RAMIREZ CAÑON,MCI-MC-008-2022,""2,796,000"",01/05/2023 12:00:00 AM,01/23/2023 12:00:00 AM,02/13/2023 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811299";
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,EJECUTORIA RESOL. 010006 DE 2016,19229812,aLVARO NIÑO CORTeS,IDU-1333-2015,""396,377,276"",11/09/2016 12:00:00 AM,11/09/2016 12:00:00 AM,11/15/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184537";
"MAGDALENA - ALCALDÍA MUNICIPIO DE EL BANCO,891780044,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,El Banco,RESOLUCIÓN N° 523,900892484,UNIoN TEMPORAL CONSTRUCTORES & PALMA,CONTRATO DE OBRA NO. 05 DE 2015,""180,090,597"",05/31/2017 12:00:00 AM,07/03/2017 12:00:00 AM,09/08/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186055";
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0089 DE 2018,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCIoN  NO 0089 DE 2018,0,02/13/2018 12:00:00 AM,02/21/2018 12:00:00 AM,02/21/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186776;
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,20144351115366 de 2014,9004860372,CONSULTORiA INSAMI DE COLOMBIA Y ASOCIADOS S.A.S.,IDU-568-2014,""41,363,937"",12/18/2014 12:00:00 AM,12/19/2014 12:00:00 AM,12/23/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181593";
"EJÉRCITO NACIONAL,No Definido,NACIONAL,NACIONAL CENTRALIZADO,Nilo,RESOLUCION No. 218,94281838,JOSE EDILBERTO MUÑOZ LOPEZ,493-CENACAVIACION-2017,""2,301,189"",03/07/2018 12:00:00 AM,04/26/2018 12:00:00 AM,05/18/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187161";
"UNIDAD DE GESTIÓN PENSIONAL Y PARAFISCALES (UGPP),900373913,NACIONAL,NACIONAL DESCENTRALIZADO,Bogotá D.C.,RESOLUCIÓN 516,9001904588,SERVIPOSTAL LOGiSTICA NACIONAL S.A.S.,03.357-2015,""2,406,903"",06/01/2015 12:00:00 AM,06/01/2015 12:00:00 AM,07/31/2015 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26182411";
"SERVICIO NACIONAL DE APRENDIZAJE (SENA),899999034-1,NACIONAL,NACIONAL DESCENTRALIZADO,Pereira,Resolución 1976 24 de diciembre de 2019,1114090652,JULIANA  MUÑOZ  VARGAS,557 DE 2019,""2,400,000"",12/24/2019 12:00:00 AM,12/31/2019 12:00:00 AM,12/30/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189242";
"MINISTERIO DE CULTURA (MINCULTURA),830034348,NACIONAL,NACIONAL CENTRALIZADO,Plato,RESOLUCION 2436 DEL 18 DE AGOSTO DE 2015,830.042.460,COMPAÑiA COLOMBIANA DE CONSTRUCCION SA COD S.A,2099 - 2014,""290,453,415"",08/18/2015 12:00:00 AM,08/18/2015 12:00:00 AM,02/24/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183186";
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0193-2020,8920005015,HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,RESOLUCIoN   NO.  0193 DE 2020,0,03/12/2020 12:00:00 AM,03/12/2020 12:00:00 AM,03/16/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189478;
"CUNDINAMARCA - ALCALDÍA MUNICIPIO DE LA PEÑA,No Definido,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,La Peña,RESOL 464 DE 2014,9004022014,UNION TEMPORAL VIA REJO-LA PEÑA,LPC-003-2011,""63,993,903"",10/24/2014 12:00:00 AM,10/24/2014 12:00:00 AM,03/16/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185282";
"INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,Santa Marta,086 del 07 de febrero de 2017,806006079-2,FUNDACIoN MULTIACTIVA EMPRENDIENDO,192 DEL 2016,""16,473,917"",02/07/2017 12:00:00 AM,02/07/2017 12:00:00 AM,02/13/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185000";
"AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,Bogotá D.C.,RESOLUCION No 085 DE 2020 Y SUS ANEXOS,9004674041,aLVARO ROLANDO PeREZ CASTRO ABOGADOS S.A.S,245-2017,""47,753,375"",01/24/2020 12:00:00 AM,05/22/2020 12:00:00 AM,06/04/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189618";
"BOGOTÁ D.C. - ORQUESTA FILARMONICA,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,245,800184048,RIVEROS BOTERO COMPAÑIA LIMITADA,619-2016,""187,419"",06/21/2016 12:00:00 AM,07/01/2016 12:00:00 AM,09/19/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184155";
"MINISTERIO DE EDUCACIÓN NACIONAL (MEN),899999001,NACIONAL,NACIONAL CENTRALIZADO,Maicao,19537 DE 2016,824003522-6,CORPORACIoN CORAZoN PAIS,436 DE 2014,""35,742,414"",10/13/2016 12:00:00 AM,11/17/2016 12:00:00 AM,11/21/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184595";
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0729-2019,8920005015,RESOLUCION  0729-2019,PUBLICACIoN ACTO ADMINISTRATIVO,0,12/20/2019 12:00:00 AM,12/20/2019 12:00:00 AM,12/23/2019 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189219;
"AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,Cartagena,1904-2019,9007326839,SOCIEDAD PORTUARIA BULLPESA S.A.,CONTRATO DE CONCESIoN PORTUARIA NO 001-2016,""677,822,657"",12/17/2019 12:00:00 AM,02/18/2020 12:00:00 AM,04/21/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189558";
"MINISTERIO DE TECNOLOGÍAS DE LA INFORMACÓN Y LAS COMUNICACIONES (MINTIC),899999053,NACIONAL,NACIONAL CENTRALIZADO,Todo el pais,222 DE 2020,813001768,VESGA TELEVISIoN SAS,107-1999,""3,218,746"",02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,06/18/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189641";
META - E.S.E. HOSPITAL DEPARTAMENTAL DE VILLAVICENCIO,892000501,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Villavicencio,0433-2020,8920005015,RESOLUCION 0433-2020,RESOLUCIoN   NO.  0433 DE 2020,0,09/22/2020 12:00:00 AM,09/22/2020 12:00:00 AM,09/23/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189738;
"BOGOTÁ D.C. - SECRETARÍA DE DESARROLLO ECONOMICO,No Definido,TERRITORIAL,NACIONAL DESCENTRALIZADO,Bogotá D.C.,RESOLUCION 372 DE 2016,52345994,SONIA ELVIRA VELOZA MOGOLLÒN,311-2015,""3,510,900"",06/15/2016 12:00:00 AM,06/15/2016 12:00:00 AM,06/15/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183678";
"BOGOTÁ D.C. - SECRETARÍA DE EDUCACIÓN,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,5856,900.421.919.4,UT CAMALEoN MULTIMEDIA CONTECO,1177-2011,""63,399,800"",10/24/2016 12:00:00 AM,10/25/2016 12:00:00 AM,10/25/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184395";
"INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,Inírida,430,8110332089,FUNDACIoN BIENESTAR,94000762016,""23,900,867"",10/28/2019 12:00:00 AM,12/03/2019 12:00:00 AM,01/18/2020 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26189280";
INSTITUTO NACIONAL DE MEDICINA LEGAL Y CIENCIAS FORENSES,800150861,NACIONAL,NACIONAL DESCENTRALIZADO,Barranquilla,Resolucion 320 de Junio de 2016,8600512273,INCOLDEXT,ACEPTACIoN DE OFERTA 004-DRNT-2016,0,06/17/2016 12:00:00 AM,06/17/2016 12:00:00 AM,06/17/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26183694;
"INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),899999239,NACIONAL,NACIONAL CENTRALIZADO,Tunja,2603,900249994,FUNDACIoN DEJANDO HUELLA,15/26/2014/340,""42,839,754"",11/09/2017 12:00:00 AM,11/16/2017 12:00:00 AM,11/17/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26186318";
"DEPARTAMENTO ADMINISTRATIVO NACIONAL DE ESTADÍSTICA (DANE),899999027,NACIONAL,NACIONAL CENTRALIZADO,Bogotá D.C.,RESOLUCION N° 8 DE 2017,1032463762,GLOHER YAMID CRUZ AVENDAÑO,2852-2016,""446,900"",02/20/2017 12:00:00 AM,02/20/2017 12:00:00 AM,02/20/2017 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26185036";
LA GUAJIRA - ALCALDÍA MUNICIPIO DE FONSECA,892170008,TERRITORIAL,TERRITORIAL DISTRITAL MUNICIPAL NIVEL 6,Fonseca,RESOLUCIÓN N° 007 DEL 22 DE ENERO DE 2016,8190009391,INTERASEO S.A. E.S.P.,CONTRATO DE CONCESIoN 001 DE 2013,0,01/22/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/12/2016 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26184335;
"BOGOTÁ D.C. - ALCALDÍA LOCAL DE BOSA,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,528,8300592897,ASOCIACIoN DE DISCAPACITADOS FISICOS DEL SUR ¿ ASO,109-2013,""10,000,000"",08/05/2014 12:00:00 AM,08/05/2014 12:00:00 AM,08/21/2014 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26181037";
"AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,San Andres de Tumaco,RESOLUCION No 20217070007815 Y SUS ANEXOS,900.135.202-6,SOCIEDAD PETROLEOS Y DERIVADOS DE COLOMBIA S.A.- P,CONTRATO DE CONCESIoN 004 DE 2015.,""147,983"",05/24/2021 12:00:00 AM,09/07/2021 12:00:00 AM,12/10/2021 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261810800";
"BOGOTÁ D.C. - IDU,No Definido,TERRITORIAL,DISTRITO CAPITAL,Bogotá D.C.,6174 de 2021,900866374,INTERDISEÑOS INTERNACIONAL SAS    ABSORCIO 100% AC,IDU-1327-2018,""57,756,454"",11/10/2022 12:00:00 AM,11/11/2022 12:00:00 AM,11/29/2022 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=261811239";
AGENCIA NACIONAL DE INFRAESTRUCTURA (ANI),830125996,NACIONAL,NACIONAL DESCENTRALIZADO,Bogotá D.C.,RESOLUCION 1297-2017;" RESOLUCION 1776-2018,8300053087,COMPAÑIA DE DESARROLLO AEROPUERTO EL DORADO S.A.CO,LICITACION PUBLICA 003-1994/ CONTRATO 110-OP-1995,""21,223,762,230"",09/21/2017 12:00:00 AM,09/20/2018 12:00:00 AM,10/04/2018 12:00:00 AM,https://www.contratos.gov.co/consultas/detalleProcesoAACS.do?numProcAACS=26187696"
